exer_id:token,assignment_id:token_seq,cpt_seq:token_seq
8784,4,"[142, 264, 301, 458, 569]"
8084,5,"[142, 220, 264, 301, 408, 449, 569]"
6358,5,"[142, 220, 264, 408, 449, 505, 569]"
10088,5,"[142, 220, 264, 408, 449, 505, 569]"
4677,5,"[142, 220, 223, 264, 408, 449, 505]"
1426,5,"[142, 220, 223, 264, 301, 408, 449]"
6206,5,"[142, 223, 264, 276, 449, 458, 505]"
7838,5,"[142, 264, 276, 301, 449, 458, 569]"
861,5,"[142, 223, 264, 276, 301, 449, 458]"
1449,5,"[142, 264, 276, 301, 449, 458, 569]"
7397,5,"[142, 264, 276, 301, 449, 458, 569]"
7252,5,"[142, 264, 276, 301, 449, 458, 569]"
10414,5,"[142, 264, 276, 449, 458, 505, 569]"
4675,5,"[142, 223, 264, 276, 449, 458, 505]"
5347,5,"[142, 223, 264, 276, 301, 449, 458]"
1376,5,"[142, 223, 264, 276, 301, 449, 458]"
84,9,"[125, 195, 317, 604]"
205,9,"[125, 195, 535, 604]"
157,9,"[125, 195, 535, 604]"
162,9,"[125, 195, 535, 604]"
103,9,"[125, 195, 535, 604]"
166,9,"[125, 195, 317, 604]"
246,9,"[125, 195, 317, 604]"
77,9,"[125, 195, 535, 604]"
203,9,"[125, 195, 317, 604]"
257,9,"[125, 195, 317, 604]"
199,9,"[125, 195, 604]"
286,9,"[125, 195, 299, 604]"
177,9,"[125, 195, 317, 604]"
250,9,"[125, 195, 317, 604]"
176,9,"[125, 195, 535, 604]"
149,9,"[125, 195, 317, 604]"
178,9,"[125, 195, 317, 604]"
361,9,"[125, 195, 299, 604]"
163,9,"[125, 195, 299, 604]"
152,9,"[125, 195, 535, 604]"
304,9,"[125, 195, 535, 604]"
295,9,"[125, 195, 299, 604]"
88,9,"[195, 604]"
432,9,"[125, 195, 604]"
15917,11,"[26, 47, 108, 272, 333, 382, 384, 447, 514, 534]"
13822,11,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
15064,11,"[26, 47, 108, 272, 333, 382, 384, 447, 514, 534]"
13055,11,"[26, 47, 61, 108, 272, 382, 384, 447, 514, 534]"
10171,11,"[26, 47, 61, 108, 272, 382, 384, 447, 514, 534]"
15542,11,"[26, 47, 61, 108, 272, 382, 384, 447, 514, 534]"
13051,11,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
9505,11,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
15458,11,"[26, 47, 108, 272, 333, 382, 384, 447, 514, 534]"
13113,11,"[26, 47, 108, 272, 333, 382, 384, 447, 514, 534]"
17123,11,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
15551,11,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
10820,11,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
16187,11,"[26, 47, 61, 108, 272, 382, 384, 447, 514, 534]"
10168,11,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
8884,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
9507,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
10892,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
15076,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
14425,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
8354,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
13130,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
15278,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
9511,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
9613,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
15092,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
10180,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
14039,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
10183,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
15777,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
15085,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
13639,12,"[48, 73, 222, 333, 345, 447]"
15524,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
17440,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
15244,12,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
11401,13,"[26, 47, 61, 108, 272, 382, 384, 447, 514, 534]"
10481,13,"[73, 222, 333, 447, 514]"
10894,13,"[26, 47, 108, 272, 333, 382, 384, 447, 514, 534]"
11226,13,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
9626,13,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
10191,13,"[47, 73, 222, 333, 345, 384, 447, 514, 534]"
8921,13,"[26, 47, 108, 272, 333, 382, 384, 447, 514, 534]"
17441,13,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
12701,15,"[250, 300, 379, 478]"
12800,15,"[425, 461, 478, 510]"
8232,15,"[218, 466, 478, 583]"
11937,15,"[202, 246, 478, 576]"
10986,15,"[250, 300, 379, 478]"
11665,15,"[250, 300, 379, 478]"
7272,15,"[202, 246, 478, 576]"
12722,15,"[218, 466, 478, 583]"
7940,15,"[250, 300, 379, 478]"
12691,15,"[425, 461, 478, 510]"
7928,15,"[425, 461, 478, 510]"
12651,15,"[425, 461, 478, 510]"
12739,15,"[250, 300, 379, 478]"
12132,15,"[250, 300, 379, 478]"
9563,15,"[218, 466, 478, 583]"
9296,15,"[218, 466, 478, 583]"
12611,15,"[425, 461, 478, 510]"
12703,16,"[123, 158, 202, 421, 483, 576, 579]"
12855,16,"[94, 164, 221, 305, 378, 421, 579]"
12723,16,"[163, 188, 300, 379, 421, 451, 579]"
12430,16,"[123, 158, 202, 421, 483, 576, 579]"
12141,16,"[163, 188, 300, 379, 421, 451, 579]"
12826,16,"[123, 158, 202, 421, 483, 576, 579]"
9911,16,"[123, 158, 202, 421, 483, 576, 579]"
12345,16,"[163, 188, 300, 379, 421, 451, 579]"
12534,16,"[76, 92, 189, 322, 421, 448, 579]"
13448,16,"[123, 158, 202, 421, 483, 576, 579]"
9638,16,"[14, 82, 400, 421, 461, 510, 579]"
13403,16,"[76, 92, 189, 322, 421, 448, 579]"
9909,16,"[94, 164, 221, 305, 378, 421, 579]"
7313,16,"[123, 158, 202, 421, 483, 576, 579]"
12824,16,"[76, 92, 189, 322, 421, 448, 579]"
10995,16,"[94, 164, 221, 305, 378, 421, 579]"
12425,16,"[94, 164, 221, 305, 378, 421, 579]"
7986,16,"[94, 164, 221, 305, 378, 421, 579]"
7726,16,"[14, 82, 400, 421, 461, 510, 579]"
13438,16,"[94, 164, 221, 305, 378, 421, 579]"
7305,16,"[14, 82, 400, 421, 461, 510, 579]"
13542,17,"[10, 249, 475, 478, 599]"
13481,17,"[258, 435, 466, 478, 583]"
13439,17,"[10, 249, 475, 478, 599]"
13306,17,"[260, 478, 526, 550, 594]"
13301,17,"[260, 478, 526, 550, 594]"
13512,17,"[258, 435, 466, 478, 583]"
13565,17,"[152, 250, 379, 476, 478]"
12386,17,"[258, 435, 466, 478, 583]"
13577,17,"[258, 435, 466, 478, 583]"
13450,17,"[152, 250, 379, 476, 478]"
8708,17,"[260, 478, 526, 550, 594]"
13586,17,"[152, 250, 379, 476, 478]"
12016,17,"[10, 249, 475, 478, 599]"
13519,17,"[260, 478, 526, 550, 594]"
6924,17,"[260, 478, 526, 550, 594]"
6919,17,"[10, 249, 475, 478, 599]"
13514,17,"[260, 478, 526, 550, 594]"
13038,17,"[258, 435, 466, 478, 583]"
13567,17,"[10, 249, 475, 478, 599]"
13580,17,"[152, 250, 379, 476, 478]"
13965,18,[583]
13911,18,"[260, 478, 526, 550, 594]"
13923,18,"[152, 250, 379, 476, 478]"
13913,18,"[10, 249, 475, 478, 599]"
14001,18,"[152, 250, 379, 476, 478]"
14503,18,"[10, 249, 475, 478, 599]"
13330,18,"[258, 435, 466, 478, 583]"
10070,18,"[258, 435, 466, 478, 583]"
11081,18,"[152, 250, 379, 476, 478]"
14502,18,"[260, 478, 526, 550, 594]"
14505,18,"[10, 249, 475, 478, 599]"
13916,18,"[258, 435, 466, 478, 583]"
13787,18,"[10, 249, 475, 478, 599]"
10059,18,"[152, 250, 379, 476, 478]"
14504,18,"[260, 478, 526, 550, 594]"
13794,18,"[10, 249, 475, 478, 599]"
13972,19,[144]
14593,19,[144]
13388,19,[426]
14439,19,[426]
8320,19,[200]
7676,19,[200]
12967,19,[144]
14514,19,[426]
12539,19,[426]
8953,19,[200]
13508,19,[144]
12479,19,[144]
10021,19,[144]
13611,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
13524,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
7916,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
12892,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
10031,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
14586,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
13531,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
10026,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
9604,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
10794,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
13004,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
14460,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
8351,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
13527,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
14458,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
12976,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
9840,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
13537,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
14923,21,"[47, 325, 362, 384, 467, 514, 534, 546]"
10131,21,"[47, 148, 325, 362, 384, 419, 426, 514, 534, 546]"
12901,21,"[47, 148, 325, 362, 384, 419, 426, 514, 534, 546]"
12896,21,"[47, 148, 325, 362, 384, 419, 426, 514, 534, 546]"
13545,21,"[47, 325, 362, 384, 467, 514, 534, 546]"
14498,21,"[47, 148, 325, 362, 384, 419, 426, 514, 534, 546]"
14549,21,"[47, 148, 325, 362, 384, 419, 426, 514, 534, 546]"
15534,22,"[21, 362, 368, 534]"
8642,22,"[21, 47, 148, 200, 362, 368, 384, 419, 514, 534]"
8101,22,"[21, 47, 362, 368, 384, 514, 534, 577]"
9912,22,"[21, 47, 148, 200, 362, 368, 384, 419, 514, 534]"
214,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
436,30,[203]
131,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
457,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
146,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
777,31,"[6, 42, 174, 269, 418, 439, 473, 575]"
695,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1303,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1656,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
847,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
144,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
234,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1002,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
5803,1,"[115, 121, 279, 596]"
5502,2,"[301, 408, 569]"
5990,2,"[223, 301, 408]"
3458,2,"[223, 301, 458]"
3076,2,"[301, 458, 569]"
4080,3,"[220, 408, 449, 505, 569]"
6070,3,"[220, 301, 408, 449, 569]"
7094,3,"[220, 223, 301, 408, 449]"
4078,3,"[220, 301, 408, 449, 569]"
7216,3,"[220, 223, 408, 449, 505]"
3340,3,"[276, 449, 458, 505, 569]"
6474,3,"[223, 276, 301, 449, 458]"
3466,3,"[276, 301, 449, 458, 569]"
7836,4,"[142, 264, 408, 505, 569]"
4277,4,"[142, 264, 458, 505, 569]"
461,7,"[107, 593]"
656,7,"[107, 593]"
697,7,"[44, 191, 593]"
446,7,"[44, 191, 593]"
337,7,"[107, 593]"
2785,7,"[44, 107, 593]"
1663,7,"[44, 107, 593]"
1842,7,"[44, 107, 593]"
1667,8,"[44, 107, 470, 593]"
1857,8,"[44, 191, 470, 593]"
1047,8,"[44, 191, 470]"
1751,8,"[107, 470]"
1686,8,"[44, 107, 470]"
991,8,"[44, 191, 470]"
1742,8,"[107, 470]"
2829,8,"[44, 107, 470, 593]"
208,9,"[125, 195, 317, 604]"
207,9,"[125, 195, 535, 604]"
145,9,"[125, 195, 299, 604]"
357,9,"[125, 195, 535, 604]"
377,9,"[125, 195, 299, 604]"
307,9,"[125, 195, 299, 604]"
108,9,"[125, 195, 299, 604]"
119,10,"[195, 317]"
413,10,"[195, 317]"
975,10,"[195, 604]"
424,10,"[125, 195, 317, 604]"
1289,10,"[195, 299]"
422,10,"[195, 299]"
400,10,"[195, 535, 604]"
686,10,"[195, 535]"
409,10,"[195, 535]"
320,10,"[195, 317, 604]"
316,10,"[195, 299, 604]"
533,10,"[195, 299]"
396,10,"[195, 299, 604]"
553,10,"[195, 299]"
459,10,"[195, 299, 604]"
12593,15,"[202, 246, 478, 576]"
11807,15,"[425, 461, 478, 510]"
12610,15,"[218, 466, 478, 583]"
7278,15,"[250, 300, 379, 478]"
10991,15,"[425, 461, 478, 510]"
19,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
4,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
6,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
2,33,"[159, 269, 575]"
13,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
12,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
62,33,"[42, 159, 168, 180, 369, 462, 557, 575]"
3,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
18,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
16,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
22,33,"[6, 42, 159, 168, 180, 269, 369, 462, 557, 575]"
632,26,"[24, 511]"
2356,26,"[227, 259]"
1894,26,"[243, 606]"
1699,26,"[344, 386]"
487,27,"[24, 116, 315, 511]"
1268,27,"[24, 116, 315, 511]"
542,27,"[24, 315, 444, 511]"
1802,27,"[87, 227, 259, 315]"
1564,27,"[227, 259, 315, 578]"
1631,27,"[87, 227, 259, 315]"
588,27,"[227, 259, 315, 578]"
603,27,"[243, 315, 351, 606]"
1203,27,"[243, 315, 504, 606]"
1845,27,"[243, 315, 504, 606]"
511,27,"[243, 315, 351, 606]"
1293,27,"[315, 344, 386, 452]"
2346,27,"[315, 344, 386, 452]"
1689,27,"[315, 344, 386, 452]"
1301,27,"[315, 344, 355, 386]"
537,27,"[315, 344, 355, 386]"
535,27,"[315, 344, 355, 386]"
6139,34,"[178, 580]"
7895,0,"[72, 213, 329, 521, 596]"
7664,0,"[72, 213, 329, 521, 596]"
1325,0,"[72, 213, 329, 521, 596]"
6351,0,"[72, 213, 329, 521, 596]"
5424,0,"[72, 213, 329, 521, 596]"
924,0,"[72, 213, 329, 521, 596]"
7547,0,"[72, 213, 329, 521, 596]"
4234,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
733,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
1428,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
5966,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
5968,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
4641,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
917,35,"[25, 30, 72, 83, 140, 230, 311, 336, 440]"
4573,2,"[408, 505, 569]"
6170,2,"[301, 408, 569]"
3461,2,"[223, 408, 505]"
5361,2,"[223, 301, 408]"
6821,2,"[223, 408, 505]"
1235,2,"[223, 408, 505]"
5871,2,"[223, 301, 408]"
1234,2,"[408, 505, 569]"
3595,2,"[223, 301, 408]"
4226,2,"[223, 408, 505]"
3777,2,"[223, 408, 505]"
7072,2,"[223, 458, 505]"
7075,2,"[301, 458, 569]"
7106,2,"[223, 458, 505]"
4222,2,"[223, 458, 505]"
6742,2,"[223, 301, 458]"
7364,2,"[223, 458, 505]"
5331,2,"[223, 301, 458]"
4255,2,"[223, 301, 458]"
4228,3,"[220, 301, 408, 449, 569]"
6238,3,"[220, 408, 449, 505, 569]"
4215,3,"[220, 223, 301, 408, 449]"
6045,3,"[276, 449, 458, 505, 569]"
4582,3,"[276, 301, 449, 458, 569]"
7162,3,"[276, 301, 449, 458, 569]"
6032,3,"[223, 276, 301, 449, 458]"
7177,3,"[223, 276, 449, 458, 505]"
6461,3,"[223, 276, 301, 449, 458]"
7433,4,"[142, 264, 301, 408, 569]"
3797,4,"[142, 223, 264, 301, 408]"
3605,4,"[142, 223, 264, 408, 505]"
5799,4,"[142, 264, 458, 505, 569]"
6882,4,"[142, 264, 458, 505, 569]"
266,7,"[191, 593]"
331,7,"[191, 593]"
667,7,"[107, 593]"
681,7,"[44, 191, 593]"
999,7,"[107, 593]"
756,7,"[107, 593]"
1267,7,"[44, 191, 593]"
1772,7,"[44, 107, 593]"
1116,7,"[107, 593]"
1690,7,"[44, 107, 593]"
1153,7,"[44, 191, 593]"
1834,7,"[44, 107, 593]"
86,9,"[125, 195, 535, 604]"
92,9,"[125, 195, 535, 604]"
201,9,"[125, 195, 299, 604]"
256,9,"[125, 195, 299, 604]"
204,9,"[125, 195, 299, 604]"
121,10,"[125, 195, 535, 604]"
370,10,[604]
110,10,"[125, 195, 299, 604]"
10813,11,"[26, 333, 382, 447]"
13292,15,"[202, 246, 478, 576]"
12580,15,"[425, 461, 478, 510]"
12127,15,"[250, 300, 379, 478]"
7920,15,"[425, 461, 478, 510]"
12812,15,"[250, 300, 379, 478]"
6502,15,"[218, 466, 478, 583]"
12782,15,"[218, 466, 478, 583]"
11670,15,"[425, 461, 478, 510]"
11669,15,"[425, 461, 478, 510]"
12804,15,"[250, 300, 379, 478]"
12469,15,"[202, 246, 478, 576]"
12618,15,"[250, 300, 379, 478]"
12850,15,"[218, 466, 478, 583]"
12810,15,"[250, 300, 379, 478]"
12729,15,"[425, 461, 478, 510]"
7282,15,"[202, 246, 478, 576]"
12557,15,"[425, 461, 478, 510]"
7926,15,"[202, 246, 478, 576]"
12571,15,"[202, 246, 478, 576]"
9898,16,"[163, 188, 300, 379, 421, 451, 579]"
6910,16,"[163, 188, 300, 379, 421, 451, 579]"
7301,16,"[76, 92, 189, 322, 421, 448, 579]"
12704,16,"[76, 92, 189, 322, 421, 448, 579]"
9895,16,"[123, 158, 202, 421, 483, 576, 579]"
13296,16,"[94, 164, 221, 305, 378, 421, 579]"
11997,16,"[14, 82, 400, 421, 461, 510, 579]"
10999,16,"[76, 92, 189, 322, 421, 448, 579]"
12646,16,"[76, 92, 189, 322, 421, 448, 579]"
11991,16,"[163, 188, 300, 379, 421, 451, 579]"
13272,16,"[14, 82, 400, 421, 461, 510, 579]"
7969,16,"[14, 82, 400, 421, 461, 510, 579]"
12721,16,"[94, 164, 221, 305, 378, 421, 579]"
11389,16,"[123, 158, 202, 421, 483, 576, 579]"
12801,16,"[123, 158, 202, 421, 483, 576, 579]"
12684,16,"[14, 82, 400, 421, 461, 510, 579]"
12420,16,"[76, 92, 189, 322, 421, 448, 579]"
12421,16,"[163, 188, 300, 379, 421, 451, 579]"
13260,16,"[123, 158, 202, 421, 483, 576, 579]"
9305,16,"[123, 158, 202, 421, 483, 576, 579]"
13371,16,"[76, 92, 189, 322, 421, 448, 579]"
12871,16,"[82, 400, 579]"
11091,19,[144]
7205,19,[200]
14003,19,[144]
9836,19,[144]
13391,19,[426]
14427,19,[426]
12969,19,[200]
7691,19,[144]
12483,19,[144]
13970,19,[426]
9833,19,[200]
13613,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
10795,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
9838,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
7952,20,"[47, 97, 304, 368, 384, 514, 534, 546]"
14466,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
10086,20,"[47, 97, 144, 148, 368, 384, 419, 514, 534, 546]"
13614,21,"[47, 148, 325, 362, 384, 419, 426, 514, 534, 546]"
15946,21,"[47, 148, 325, 362, 384, 419, 426, 514, 534, 546]"
14604,21,"[47, 148, 325, 362, 384, 419, 426, 514, 534, 546]"
14488,21,"[47, 325, 362, 384, 467, 514, 534, 546]"
15113,22,"[21, 47, 148, 200, 362, 368, 384, 419, 514, 534]"
17316,22,"[21, 47, 362, 368, 384, 514, 534, 577]"
15549,22,"[21, 47, 362, 368, 384, 514, 534, 577]"
14572,22,"[21, 47, 148, 200, 362, 368, 384, 419, 514, 534]"
15459,22,"[21, 47, 148, 200, 362, 368, 384, 419, 514, 534]"
17314,22,"[21, 47, 362, 368, 384, 514, 534, 577]"
10221,22,"[21, 47, 362, 368, 384, 514, 534, 577]"
10810,23,"[47, 148, 235, 325, 362, 384, 419, 426, 514, 534, 546]"
15951,23,"[21, 47, 362, 368, 384, 514, 534, 577]"
15376,23,"[21, 47, 148, 200, 235, 362, 368, 384, 419, 514, 534]"
13073,23,"[21, 47, 148, 200, 235, 362, 368, 384, 419, 514, 534]"
10223,23,"[21, 47, 148, 200, 362, 368, 384, 419, 514, 534]"
12323,23,"[47, 97, 144, 148, 235, 368, 384, 419, 514, 534, 546]"
9927,23,"[47, 97, 144, 148, 235, 368, 384, 419, 514, 534, 546]"
12959,23,"[47, 97, 144, 148, 235, 368, 384, 419, 514, 534, 546]"
9943,23,"[47, 97, 304, 368, 384, 514, 534, 546]"
12320,23,"[21, 47, 362, 368, 384, 514, 534, 577]"
15116,23,"[21, 47, 148, 200, 235, 362, 368, 384, 419, 514, 534]"
10144,23,"[21, 47, 362, 368, 384, 514, 534, 577]"
15041,23,"[47, 325, 362, 384, 467, 514, 534, 546]"
10143,23,"[47, 325, 362, 384, 467, 514, 534, 546]"
16220,23,"[47, 325, 362, 384, 467, 514, 534, 546]"
10229,23,"[47, 97, 144, 148, 235, 368, 384, 419, 514, 534, 546]"
15131,23,"[21, 47, 362, 368, 384, 514, 534, 577]"
13904,23,"[21, 47, 148, 200, 235, 362, 368, 384, 419, 514, 534]"
10806,23,"[21, 47, 148, 200, 235, 362, 368, 384, 419, 514, 534]"
13080,23,"[47, 97, 144, 148, 235, 368, 384, 419, 514, 534, 546]"
8122,23,"[47, 97, 144, 148, 235, 368, 384, 419, 514, 534, 546]"
10148,23,"[47, 97, 304, 368, 384, 514, 534, 546]"
2722,24,"[278, 286, 354]"
597,24,"[278, 286, 354]"
1783,24,"[278, 286, 354]"
598,24,"[278, 286, 354]"
1613,26,"[24, 511]"
1607,26,"[24, 511]"
2330,26,"[24, 511]"
1826,26,"[227, 259]"
1570,26,"[243, 606]"
2676,26,"[243, 606]"
634,26,"[344, 386]"
2853,26,"[344, 386]"
1015,27,"[24, 116, 315, 511]"
1568,27,"[24, 116, 315, 511]"
2384,27,"[24, 116, 315, 511]"
1025,27,"[24, 315, 444, 511]"
494,27,"[24, 315, 444, 511]"
2333,27,"[24, 116, 315, 511]"
495,27,"[24, 315, 444, 511]"
1046,27,"[87, 227, 259, 315]"
1675,27,"[243, 315, 504, 606]"
1644,27,"[243, 315, 504, 606]"
644,27,"[243, 315, 351, 606]"
2690,27,"[243, 315, 504, 606]"
1695,27,"[315, 344, 386, 452]"
496,27,"[315, 344, 355, 386]"
540,27,"[315, 344, 355, 386]"
530,27,"[315, 344, 355, 386]"
529,27,"[315, 344, 355, 386]"
2370,27,"[315, 344, 386, 452]"
538,27,"[315, 344, 386, 452]"
518,27,"[315, 344, 355, 386]"
1295,27,"[315, 344, 355, 386]"
1510,28,"[122, 182, 490, 561, 563]"
1054,28,"[122, 182, 490, 498, 563]"
1552,28,"[122, 182, 490, 561, 563]"
1253,28,"[122, 182, 490, 561, 563]"
1724,28,"[122, 182, 490, 498, 563]"
1180,28,"[122, 182, 490, 498, 563]"
1520,28,"[122, 182, 490, 561, 563]"
2394,28,"[122, 182, 490, 498, 563]"
1056,28,"[122, 182, 490, 561, 563]"
2818,28,"[122, 182, 490, 561, 563]"
1547,28,"[122, 182, 490, 498, 563]"
1718,28,"[122, 182, 490, 561, 563]"
1088,28,"[122, 182, 490, 561, 563]"
1250,28,"[122, 182, 490, 498, 563]"
1522,28,"[122, 182, 490, 498, 563]"
1218,29,"[98, 122, 312, 490, 561]"
6204,0,"[72, 213, 329, 521, 596]"
5291,0,"[72, 213, 329, 521, 596]"
6200,0,"[213, 596]"
7379,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
767,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
3222,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
6472,2,"[223, 301, 408]"
4223,2,"[301, 458, 569]"
4626,2,"[223, 301, 458]"
6290,2,"[223, 458, 505]"
3741,2,"[301, 458, 569]"
3078,2,"[223, 301, 458]"
5311,3,"[220, 301, 408, 449, 569]"
6394,3,"[220, 223, 408, 449, 505]"
7387,3,"[220, 223, 408, 449, 505]"
4854,3,"[220, 223, 408, 449, 505]"
5756,3,"[220, 223, 301, 408, 449]"
5571,3,"[220, 223, 301, 408, 449]"
7225,3,"[220, 223, 301, 408, 449]"
5992,3,"[220, 301, 408, 449, 569]"
4852,3,"[220, 223, 408, 449, 505]"
6033,3,"[220, 223, 408, 449, 505]"
4511,3,"[220, 223, 408, 449, 505]"
6254,3,"[220, 223, 408, 449, 505]"
4513,3,"[220, 223, 301, 408, 449]"
3787,3,"[220, 223, 301, 408, 449]"
5511,3,"[223, 276, 449, 458, 505]"
3788,3,"[223, 276, 449, 458, 505]"
909,3,"[223, 276, 301, 449, 458]"
3598,3,"[223, 276, 449, 458, 505]"
5892,3,"[223, 276, 449, 458, 505]"
4927,3,"[223, 276, 449, 458, 505]"
6176,3,"[223, 276, 301, 449, 458]"
6272,3,"[223, 276, 301, 449, 458]"
754,3,"[223, 276, 301, 449, 458]"
5481,3,"[223, 276, 449, 458, 505]"
3085,3,"[223, 276, 301, 449, 458]"
6599,3,"[223, 276, 301, 449, 458]"
322,7,"[44, 107, 593]"
433,7,"[107, 593]"
1079,7,"[107, 593]"
341,7,"[191, 593]"
280,7,"[107, 593]"
382,7,"[107, 593]"
2348,7,"[44, 107, 593]"
609,7,"[44, 107, 593]"
1204,7,"[44, 191, 593]"
670,7,"[44, 191, 593]"
346,7,"[44, 191, 593]"
1642,7,"[44, 107, 593]"
1691,7,"[44, 107, 593]"
159,9,"[125, 195, 317, 604]"
71,9,"[125, 195, 535, 604]"
140,9,"[125, 195, 535, 604]"
172,9,"[125, 195, 299, 604]"
97,9,"[125, 195, 299, 604]"
333,10,"[125, 195, 535, 604]"
528,10,"[125, 195, 535, 604]"
383,10,"[195, 317]"
118,10,"[195, 535]"
344,10,"[125, 195, 535, 604]"
317,10,"[125, 195, 317, 604]"
363,10,"[125, 195, 299, 604]"
336,10,"[195, 299]"
394,10,"[125, 195, 299, 604]"
367,10,"[125, 195, 299, 604]"
15050,11,"[26, 47, 108, 272, 333, 382, 384, 447, 514, 534]"
8312,11,"[26, 47, 108, 272, 333, 382, 384, 447, 514, 534]"
11356,11,"[47, 108, 272, 333, 382, 384, 447, 514, 533, 534]"
